date_sold,price,bedrooms,year_quarter,MA,normalized_price,hidden_state
2009-11-09,825000,4,11,588379.0,10110,2
2009-11-10,375000,3,11,457394.0,3392,0
2009-11-10,414990,3,11,457394.0,5118,0
2009-11-10,490000,3,11,457394.0,7582,0
2009-11-10,568000,4,11,588379.0,6460,2
2009-11-10,749900,4,11,588379.0,9452,2
2009-11-10,845000,5,11,771280.0,8254,4
2009-11-11,465000,4,11,588379.0,3104,2
2009-11-11,610000,4,11,588379.0,7428,2
2009-11-11,1365000,4,11,588379.0,11619,2
2009-11-12,420000,3,11,457394.0,5316,0
2009-11-12,440000,4,11,588379.0,2250,2
2009-11-12,620000,4,11,588379.0,7616,2
2009-11-12,650000,4,11,588379.0,8137,2
2009-11-13,450000,3,11,457394.0,6456,0
2009-11-13,640000,4,11,588379.0,7968,2
2009-11-14,417000,3,11,457394.0,5201,0
2009-11-14,883000,4,11,588379.0,10476,2
2009-11-16,350000,3,11,457394.0,2317,0
2009-11-16,370000,2,11,442131.0,4572,1
2009-11-16,385000,3,11,457394.0,3830,0
2009-11-16,402000,3,11,457394.0,4569,0
2009-11-16,421000,3,11,457394.0,5365,0
2009-11-16,650000,4,11,588379.0,8137,2
2009-11-17,360000,3,11,457394.0,2740,0
2009-11-17,460000,3,11,457394.0,6771,0
2009-11-17,890000,4,11,588379.0,10525,2
2009-11-18,435000,3,11,457394.0,5925,0
2009-11-18,548000,5,11,771280.0,1819,4
2009-11-18,560000,4,11,588379.0,6240,2
2009-11-18,628000,4,11,588379.0,7763,2
2009-11-18,687500,4,11,588379.0,8710,2
2009-11-18,700000,4,11,588379.0,8877,2
2009-11-18,771000,5,11,771280.0,7200,4
2009-11-18,775000,5,11,771280.0,7270,4
2009-11-19,545000,4,11,588379.0,5807,2
2009-11-19,595000,4,11,588379.0,7108,2
2009-11-20,360000,3,11,457394.0,2740,0
2009-11-20,390000,3,11,457394.0,4052,0
2009-11-20,400000,3,11,457394.0,4474,0
2009-11-20,435000,3,11,457394.0,5925,0
2009-11-20,439800,3,11,457394.0,6086,0
2009-11-20,480000,4,11,588379.0,3640,2
2009-11-20,480500,4,11,588379.0,3661,2
2009-11-20,575000,4,11,588379.0,6641,2
2009-11-20,850000,4,11,588379.0,10276,2
2009-11-23,398000,2,11,442131.0,5829,1
2009-11-23,450000,3,11,457394.0,6456,0
2009-11-23,450000,3,11,457394.0,6456,0
2009-11-24,408500,3,11,457394.0,4846,0
2009-11-24,409000,4,11,588379.0,1347,2
2009-11-24,505000,4,11,588379.0,4484,2
2009-11-24,595000,4,11,588379.0,7108,2
2009-11-24,660000,4,11,588379.0,8307,2
2009-11-24,665000,4,11,588379.0,8389,2
2009-11-25,427500,4,11,588379.0,1873,2
2009-11-25,450000,3,11,457394.0,6456,0
2009-11-25,454900,4,11,588379.0,2762,2
2009-11-25,460500,3,11,457394.0,6785,0
2009-11-25,543000,4,11,588379.0,5745,2
2009-11-25,570000,3,11,457394.0,9122,0
2009-11-26,370000,3,11,457394.0,3173,0
2009-11-26,385000,3,11,457394.0,3830,0
2009-11-26,422500,3,11,457394.0,5433,0
2009-11-26,445000,3,11,457394.0,6281,0
2009-11-26,559000,4,11,588379.0,6203,2
2009-11-26,710000,4,11,588379.0,9007,2
2009-11-26,720000,3,11,457394.0,10604,0
2009-11-26,890000,4,11,588379.0,10525,2
2009-11-27,690150,4,11,588379.0,8756,2
2009-11-28,505000,3,11,457394.0,7921,0
2009-11-28,556000,3,11,457394.0,8900,0
2009-11-28,651000,3,11,457394.0,10072,0
2009-11-28,712000,4,11,588379.0,9030,2
2009-11-28,885000,4,11,588379.0,10491,2
2009-11-30,387000,3,11,457394.0,3915,0
2009-11-30,545000,4,11,588379.0,5807,2
2009-11-30,605000,4,11,588379.0,7333,2
2009-11-30,710000,3,11,457394.0,10550,0
2009-12-01,395000,3,11,457394.0,4270,0
2009-12-01,640000,4,11,588379.0,7968,2
2009-12-02,335000,3,11,457394.0,1722,0
2009-12-02,432000,3,11,457394.0,5810,0
2009-12-02,432500,3,11,457394.0,5830,0
2009-12-02,455000,3,11,457394.0,6621,0
2009-12-02,735000,4,11,588379.0,9292,2
2009-12-02,753000,4,11,588379.0,9477,2
2009-12-02,1340000,3,11,457394.0,11778,0
2009-12-03,375000,3,11,457394.0,3392,0
2009-12-03,479000,4,11,588379.0,3601,2
2009-12-03,625000,4,11,588379.0,7710,2
2009-12-04,379000,3,11,457394.0,3575,0
2009-12-04,445000,3,11,457394.0,6281,0
2009-12-04,597000,4,11,588379.0,7152,2
2009-12-04,696000,4,11,588379.0,8835,2
2009-12-05,460000,3,11,457394.0,6771,0
2009-12-05,490000,3,11,457394.0,7582,0
2009-12-05,490000,4,11,588379.0,3970,2
2009-12-05,540000,4,11,588379.0,5647,2
2009-12-05,552500,4,11,588379.0,6025,2
2009-12-05,580000,3,11,457394.0,9261,0
2009-12-05,763000,3,11,457394.0,10851,0
2009-12-07,355000,3,11,457394.0,2534,0
2009-12-07,400000,3,11,457394.0,4474,0
2009-12-07,431000,4,11,588379.0,1987,2
2009-12-07,436770,3,11,457394.0,5986,0
2009-12-07,520000,5,11,771280.0,1223,4
2009-12-07,807000,4,11,588379.0,9965,2
2009-12-08,375000,3,11,457394.0,3392,0
2009-12-08,477000,4,11,588379.0,3532,2
2009-12-09,435000,3,11,457394.0,5925,0
2009-12-09,485000,3,11,457394.0,7464,0
2009-12-09,490000,4,11,588379.0,3970,2
2009-12-10,403000,3,11,457394.0,4611,0
2009-12-10,873000,4,11,588379.0,10417,2
2009-12-11,334000,3,11,457394.0,1687,0
2009-12-11,410000,3,11,457394.0,4913,0
2009-12-11,422500,4,11,588379.0,1713,2
2009-12-11,517500,4,11,588379.0,4924,2
2009-12-11,630000,3,11,457394.0,9867,0
2009-12-12,555000,3,11,457394.0,8880,0
2009-12-14,360000,3,11,457394.0,2740,0
2009-12-14,369650,3,11,457394.0,3159,0
2009-12-14,410000,3,11,457394.0,4913,0
2009-12-14,812500,5,11,771280.0,7808,4
2009-12-15,342000,2,11,442131.0,3239,1
2009-12-15,450000,4,11,588379.0,2612,2
2009-12-15,460000,3,11,457394.0,6771,0
2009-12-15,496000,4,11,588379.0,4192,2
2009-12-15,625000,3,11,457394.0,9800,0
2009-12-16,655000,4,11,588379.0,8217,2
2009-12-16,780000,4,11,588379.0,9725,2
2009-12-17,442500,3,11,457394.0,6186,0
2009-12-17,550000,4,11,588379.0,5958,2
2009-12-17,741000,3,11,457394.0,10715,0
2009-12-18,454500,4,11,588379.0,2746,2
2009-12-18,545000,3,11,457394.0,8714,0
2009-12-18,637500,4,11,588379.0,7930,2
2009-12-18,800500,4,11,588379.0,9916,2
2009-12-18,950000,3,11,457394.0,11446,0
2009-12-21,463500,3,11,457394.0,6877,0
2009-12-21,518000,4,11,588379.0,4937,2
2009-12-21,775000,5,11,771280.0,7270,4
2009-12-22,432000,3,11,457394.0,5810,0
2009-12-22,466000,4,11,588379.0,3146,2
2009-12-22,610000,5,11,771280.0,3421,4
2009-12-23,365000,3,11,457394.0,2956,0
2009-12-23,385000,3,11,457394.0,3830,0
2009-12-23,425000,3,11,457394.0,5538,0
2009-12-23,425000,3,11,457394.0,5538,0
2009-12-23,432500,3,11,457394.0,5830,0
2009-12-23,460000,3,11,457394.0,6771,0
2009-12-23,465000,3,11,457394.0,6926,0
2009-12-23,474900,4,11,588379.0,3458,2
2009-12-23,489000,4,11,588379.0,3934,2
2009-12-23,490000,4,11,588379.0,3970,2
2009-12-23,509000,4,11,588379.0,4622,2
2009-12-23,625000,4,11,588379.0,7710,2
2009-12-23,640000,3,11,457394.0,9970,0
2009-12-23,725000,4,11,588379.0,9185,2
2009-12-23,732000,5,11,771280.0,6485,4
2009-12-23,735000,4,11,588379.0,9292,2
2009-12-23,820000,4,11,588379.0,10064,2
2009-12-23,1420000,5,11,771280.0,11271,4
2009-12-24,405000,3,11,457394.0,4690,0
2009-12-24,425100,3,11,457394.0,5541,0
2009-12-24,460000,4,11,588379.0,2933,2
2009-12-24,485000,3,11,457394.0,7464,0
2009-12-24,525000,4,11,588379.0,5159,2
2009-12-24,580000,3,11,457394.0,9261,0
2009-12-24,583000,4,11,588379.0,6838,2
2009-12-24,635000,3,11,457394.0,9923,0
2009-12-24,683000,5,11,771280.0,5350,4
2009-12-24,750000,4,11,588379.0,9455,2
2010-01-04,435000,3,12,466433.0,4344,0
2010-01-05,712000,4,12,599614.0,8024,2
2010-01-06,435000,4,12,599614.0,993,2
2010-01-06,1350000,5,12,773355.0,10886,4
2010-01-07,612500,4,12,599614.0,6041,2
2010-01-08,420500,3,12,466433.0,3780,0
2010-01-08,432600,3,12,466433.0,4256,0
2010-01-11,525000,4,12,599614.0,3424,2
2010-01-11,535000,4,12,599614.0,3753,2
2010-01-11,640000,4,12,599614.0,6703,2
2010-01-13,519000,5,12,773355.0,663,4
2010-01-13,585000,4,12,599614.0,5264,2
2010-01-14,372500,2,12,459222.0,2991,1
2010-01-14,443000,3,12,466433.0,4652,0
2010-01-14,495000,3,12,466433.0,6518,0
2010-01-14,580000,5,12,773355.0,1565,4
2010-01-18,580000,4,12,599614.0,5125,2
2010-01-19,380000,3,12,466433.0,2179,0
2010-01-19,400000,3,12,466433.0,2951,0
2010-01-19,420000,3,12,466433.0,3761,0
2010-01-19,425000,3,12,466433.0,3938,0
2010-01-19,427000,3,12,466433.0,4030,0
2010-01-20,385000,3,12,466433.0,2369,0
2010-01-20,590000,4,12,599614.0,5421,2
2010-01-21,455000,3,12,466433.0,5125,0
2010-01-22,327500,2,12,459222.0,1270,1
2010-01-22,682000,4,12,599614.0,7538,2
2010-01-25,440000,4,12,599614.0,1077,2
2010-01-25,475000,4,12,599614.0,1924,2
2010-01-25,735000,3,12,466433.0,10248,0
2010-01-27,380000,3,12,466433.0,2179,0
2010-01-27,400000,3,12,466433.0,2951,0
2010-01-27,430000,3,12,466433.0,4154,0
2010-01-27,562500,4,12,599614.0,4594,2
2010-01-27,623000,4,12,599614.0,6322,2
2010-01-28,365000,3,12,466433.0,1650,0
2010-01-28,585000,4,12,599614.0,5264,2
2010-01-28,650000,4,12,599614.0,6932,2
2010-01-29,360000,3,12,466433.0,1493,0
2010-01-29,392000,3,12,466433.0,2643,0
2010-01-29,530000,4,12,599614.0,3584,2
2010-01-29,825000,3,12,466433.0,10790,0
2010-01-30,360000,3,12,466433.0,1493,0
2010-01-30,628000,4,12,599614.0,6437,2
2010-02-01,400000,3,12,466433.0,2951,0
2010-02-01,490000,3,12,466433.0,6361,0
2010-02-01,580000,4,12,599614.0,5125,2
2010-02-01,590000,3,12,466433.0,8592,0
2010-02-02,373500,3,12,466433.0,1961,0
2010-02-03,485500,4,12,599614.0,2209,2
2010-02-03,512000,4,12,599614.0,3010,2
2010-02-04,460000,4,12,599614.0,1522,2
2010-02-04,740000,4,12,599614.0,8437,2
2010-02-04,815000,4,12,599614.0,9302,2
2010-02-05,480000,4,12,599614.0,2065,2
2010-02-05,575500,3,12,466433.0,8347,0
2010-02-06,547000,3,12,466433.0,7782,0
2010-02-06,585000,4,12,599614.0,5264,2
2010-02-06,891000,3,12,466433.0,11082,0
2010-02-07,675000,4,12,599614.0,7416,2
2010-02-08,422000,3,12,466433.0,3829,0
2010-02-08,435000,3,12,466433.0,4344,0
2010-02-09,695000,4,12,599614.0,7756,2
2010-02-10,551000,4,12,599614.0,4244,2
2010-02-10,635000,4,12,599614.0,6599,2
2010-02-10,1000000,2,12,459222.0,11506,1
2010-02-11,465000,3,12,466433.0,5504,0
2010-02-11,550000,4,12,599614.0,4212,2
2010-02-11,672000,4,12,599614.0,7367,2
2010-02-11,780000,4,12,599614.0,8936,2
2010-02-12,411000,3,12,466433.0,3389,0
2010-02-12,450000,4,12,599614.0,1284,2
2010-02-12,475000,3,12,466433.0,5867,0
2010-02-12,480000,4,12,599614.0,2065,2
2010-02-12,540000,3,12,466433.0,7648,0
2010-02-12,635000,4,12,599614.0,6599,2
2010-02-12,2350000,4,12,599614.0,11846,2
2010-02-13,725000,3,12,466433.0,10176,0
2010-02-15,445000,3,12,466433.0,4739,0
2010-02-15,469950,3,12,466433.0,5679,0
2010-02-16,415100,5,12,773355.0,119,4
2010-02-16,540000,4,12,599614.0,3892,2
2010-02-17,425000,3,12,466433.0,3938,0
2010-02-17,445000,4,12,599614.0,1170,2
2010-02-17,530000,3,12,466433.0,7431,0
2010-02-17,620500,4,12,599614.0,6255,2
2010-02-17,622000,4,12,599614.0,6291,2
2010-02-17,655000,4,12,599614.0,7036,2
2010-02-17,720000,4,12,599614.0,8139,2
2010-02-18,450000,4,12,599614.0,1284,2
2010-02-18,557000,4,12,599614.0,4413,2
2010-02-18,563000,3,12,466433.0,8110,0
2010-02-18,575000,4,12,599614.0,4978,2
2010-02-18,703000,5,12,773355.0,4505,4
2010-02-19,501000,4,12,599614.0,2681,2
2010-02-19,565000,4,12,599614.0,4663,2
2010-02-19,670000,3,12,466433.0,9654,0
2010-02-19,670000,4,12,599614.0,7334,2
2010-02-19,750000,5,12,773355.0,5632,4
2010-02-19,750000,3,12,466433.0,10362,0
2010-02-20,356000,2,12,459222.0,2302,1
2010-02-20,530000,3,12,466433.0,7431,0
2010-02-20,925000,4,12,599614.0,10180,2
2010-02-22,535000,3,12,466433.0,7536,0
2010-02-22,560000,4,12,599614.0,4508,2
2010-02-22,620000,4,12,599614.0,6233,2
2010-02-22,665000,4,12,599614.0,7224,2
2010-02-22,685000,4,12,599614.0,7592,2
2010-02-23,415000,3,12,466433.0,3558,0
2010-02-23,426000,3,12,466433.0,3987,0
2010-02-23,485000,4,12,599614.0,2199,2
2010-02-23,605000,4,12,599614.0,5853,2
2010-02-23,605000,4,12,599614.0,5853,2
2010-02-24,395000,3,12,466433.0,2755,0
2010-02-24,435000,3,12,466433.0,4344,0
2010-02-24,465500,3,12,466433.0,5522,0
2010-02-24,490000,4,12,599614.0,2343,2
2010-02-25,437000,4,12,599614.0,1022,2
2010-02-25,452000,3,12,466433.0,5013,0
2010-02-25,475000,4,12,599614.0,1924,2
2010-02-25,640000,4,12,599614.0,6703,2
2010-02-25,725000,4,12,599614.0,8215,2
2010-02-26,337000,2,12,459222.0,1587,1
2010-02-26,500000,4,12,599614.0,2654,2
2010-02-26,520000,4,12,599614.0,3267,2
2010-02-26,725000,5,12,773355.0,5050,4
2010-02-27,423950,3,12,466433.0,3903,0
2010-02-27,455000,3,12,466433.0,5125,0
2010-02-27,481000,3,12,466433.0,6052,0
2010-02-27,710000,4,12,599614.0,7991,2
2010-02-28,575000,4,12,599614.0,4978,2
2010-03-01,395000,3,12,466433.0,2755,0
2010-03-01,435000,3,12,466433.0,4344,0
2010-03-01,445000,4,12,599614.0,1170,2
2010-03-01,460000,3,12,466433.0,5308,0
2010-03-01,590000,4,12,599614.0,5421,2
2010-03-01,690000,4,12,599614.0,7674,2
2010-03-01,735000,4,12,599614.0,8370,2
2010-03-01,1417500,4,12,599614.0,11540,2
2010-03-02,525000,3,12,466433.0,7313,0
2010-03-02,632500,4,12,599614.0,6555,2
2010-03-03,461700,3,12,466433.0,5375,0
2010-03-03,490000,4,12,599614.0,2343,2
2010-03-03,490000,4,12,599614.0,2343,2
2010-03-03,495000,5,12,773355.0,432,4
2010-03-03,550000,3,12,466433.0,7840,0
2010-03-03,552000,4,12,599614.0,4275,2
2010-03-03,605000,3,12,466433.0,8841,0
2010-03-04,515500,3,12,466433.0,7082,0
2010-03-04,560000,4,12,599614.0,4508,2
2010-03-04,650000,4,12,599614.0,6932,2
2010-03-04,930000,4,12,599614.0,10208,2
2010-03-05,385000,3,12,466433.0,2369,0
2010-03-05,420000,2,12,459222.0,5028,1
2010-03-05,422000,3,12,466433.0,3829,0
2010-03-05,454000,3,12,466433.0,5095,0
2010-03-05,477200,3,12,466433.0,5939,0
2010-03-05,480000,4,12,599614.0,2065,2
2010-03-05,495000,3,12,466433.0,6518,0
2010-03-05,500000,2,12,459222.0,7613,1
2010-03-05,510000,4,12,599614.0,2957,2
2010-03-05,560000,5,12,773355.0,1191,4
2010-03-06,590000,3,12,466433.0,8592,0
2010-03-06,665000,4,12,599614.0,7224,2
2010-03-06,830000,4,12,599614.0,9447,2
2010-03-09,435000,3,12,466433.0,4344,0
2010-03-09,505000,4,12,599614.0,2797,2
2010-03-09,657000,3,12,466433.0,9518,0
2010-03-10,370000,3,12,466433.0,1823,0
2010-03-10,500000,4,12,599614.0,2654,2
2010-03-11,415000,3,12,466433.0,3558,0
2010-03-11,435000,3,12,466433.0,4344,0
2010-03-11,450000,3,12,466433.0,4936,0
2010-03-11,515000,3,12,466433.0,7063,0
2010-03-12,380000,2,12,459222.0,3323,1
2010-03-12,476000,3,12,466433.0,5896,0
2010-03-12,552000,4,12,599614.0,4275,2
2010-03-12,599950,4,12,599614.0,5703,2
2010-03-12,645000,5,12,773355.0,3065,4
2010-03-12,720000,4,12,599614.0,8139,2
2010-03-13,540000,3,12,466433.0,7648,0
2010-03-14,510000,3,12,466433.0,6935,0
2010-03-15,447000,3,12,466433.0,4816,0
2010-03-15,510000,4,12,599614.0,2957,2
2010-03-15,517500,3,12,466433.0,7123,0
2010-03-15,885000,4,12,599614.0,9905,2
2010-03-16,380000,3,12,466433.0,2179,0
2010-03-16,457000,3,12,466433.0,5199,0
2010-03-16,463000,4,12,599614.0,1598,2
2010-03-16,668000,4,12,599614.0,7294,2
2010-03-16,675000,3,12,466433.0,9704,0
2010-03-17,418000,3,12,466433.0,3685,0
2010-03-17,490000,5,12,773355.0,404,4
2010-03-17,512500,4,12,599614.0,3025,2
2010-03-17,515000,4,12,599614.0,3110,2
2010-03-17,590000,4,12,599614.0,5421,2
2010-03-17,623000,4,12,599614.0,6322,2
2010-03-17,630000,3,12,466433.0,9189,0
2010-03-17,658000,5,12,773355.0,3393,4
2010-03-18,435000,3,12,466433.0,4344,0
2010-03-18,437500,3,12,466433.0,4437,0
2010-03-18,510000,4,12,599614.0,2957,2
2010-03-19,419000,4,12,599614.0,733,2
2010-03-19,430000,3,12,466433.0,4154,0
2010-03-19,455000,3,12,466433.0,5125,0
2010-03-19,505000,4,12,599614.0,2797,2
2010-03-19,512000,4,12,599614.0,3010,2
2010-03-19,620000,3,12,466433.0,9055,0
2010-03-19,640000,5,12,773355.0,2945,4
2010-03-19,760000,4,12,599614.0,8696,2
2010-03-20,387000,3,12,466433.0,2448,0
2010-03-20,831500,5,12,773355.0,7176,4
2010-03-22,401622,3,12,466433.0,3007,0
2010-03-22,410000,3,12,466433.0,3347,0
2010-03-22,600000,4,12,599614.0,5706,2
2010-03-23,385000,3,12,466433.0,2369,0
2010-03-23,390000,3,12,466433.0,2576,0
2010-03-23,417575,3,12,466433.0,3667,0
2010-03-23,466000,4,12,599614.0,1670,2
2010-03-23,470000,4,12,599614.0,1776,2
2010-03-23,520000,3,12,466433.0,7187,0
2010-03-24,441000,3,12,466433.0,4581,0
2010-03-24,477500,4,12,599614.0,1996,2
2010-03-24,487600,4,12,599614.0,2268,2
2010-03-24,1040000,4,12,599614.0,10734,2
2010-03-25,406500,3,12,466433.0,3209,0
2010-03-25,438000,3,12,466433.0,4458,0
2010-03-25,445000,3,12,466433.0,4739,0
2010-03-25,458000,4,12,599614.0,1471,2
2010-03-25,510000,4,12,599614.0,2957,2
2010-03-25,520000,3,12,466433.0,7187,0
2010-03-25,525000,4,12,599614.0,3424,2
2010-03-25,775000,4,12,599614.0,8872,2
2010-03-25,880000,4,12,599614.0,9863,2
2010-03-26,440000,3,12,466433.0,4539,0
2010-03-27,427000,3,12,466433.0,4030,0
2010-03-27,444000,3,12,466433.0,4694,0
2010-03-29,389950,3,12,466433.0,2575,0
2010-03-29,390000,3,12,466433.0,2576,0
2010-03-29,449950,4,12,599614.0,1282,2
2010-03-29,460000,4,12,599614.0,1522,2
2010-03-29,490000,4,12,599614.0,2343,2
2010-03-30,367000,2,12,459222.0,2764,1
2010-03-30,422500,3,12,466433.0,3846,0
2010-03-30,540000,4,12,599614.0,3892,2
2010-03-30,546500,4,12,599614.0,4104,2
2010-03-30,550000,4,12,599614.0,4212,2
2010-03-30,650000,5,12,773355.0,3194,4
2010-03-30,685250,3,12,466433.0,9803,0
2010-03-30,770000,4,12,599614.0,8821,2
2010-03-31,419000,3,12,466433.0,3722,0
2010-03-31,635000,4,12,599614.0,6599,2
2010-04-01,359000,3,13,474590.0,1459,0
2010-04-01,425000,2,13,456822.0,5224,1
2010-04-01,427000,3,13,474590.0,4030,0
2010-04-01,439950,3,13,474590.0,4535,0
2010-04-01,440150,3,13,474590.0,4547,0
2010-04-01,495000,3,13,474590.0,6518,0
2010-04-01,513000,3,13,474590.0,7011,0
2010-04-01,570000,4,13,608528.0,4823,2
2010-04-01,616000,4,13,608528.0,6131,2
2010-04-01,629000,3,13,474590.0,9173,0
2010-04-01,950000,5,13,776325.0,8652,4
2010-04-02,850000,4,13,608528.0,9624,2
2010-04-03,665000,4,13,608528.0,7224,2
2010-04-06,515500,4,13,608528.0,3129,2
2010-04-06,807000,3,13,474590.0,10692,0
2010-04-07,500000,3,13,474590.0,6656,0
2010-04-07,575000,3,13,474590.0,8336,0
2010-04-07,620000,3,13,474590.0,9055,0
2010-04-07,875000,4,13,608528.0,9809,2
2010-04-08,409000,3,13,474590.0,3311,0
2010-04-08,470200,4,13,608528.0,1780,2
2010-04-08,530000,4,13,608528.0,3584,2
2010-04-08,560000,5,13,776325.0,1191,4
2010-04-08,645000,4,13,608528.0,6817,2
2010-04-08,685000,4,13,608528.0,7592,2
2010-04-08,797500,5,13,776325.0,6601,4
2010-04-08,832650,3,13,474590.0,10835,0
2010-04-08,875000,4,13,608528.0,9809,2
2010-04-08,1580000,4,13,608528.0,11669,2
2010-04-09,465100,3,13,474590.0,5510,0
2010-04-09,475000,3,13,474590.0,5867,0
2010-04-09,528000,4,13,608528.0,3526,2
2010-04-09,612000,3,13,474590.0,8937,0
2010-04-09,645000,4,13,608528.0,6817,2
2010-04-10,622500,4,13,608528.0,6305,2
2010-04-12,490000,4,13,608528.0,2343,2
2010-04-12,636500,4,13,608528.0,6635,2
2010-04-12,1305000,4,13,608528.0,11412,2
2010-04-13,547500,4,13,608528.0,4136,2
2010-04-13,560000,4,13,608528.0,4508,2
2010-04-14,410000,3,13,474590.0,3347,0
2010-04-14,539950,4,13,608528.0,3891,2
2010-04-14,660000,3,13,474590.0,9548,0
2010-04-14,970000,2,13,456822.0,11454,1
2010-04-15,349000,2,13,456822.0,2043,1
2010-04-15,530000,4,13,608528.0,3584,2
2010-04-16,490000,4,13,608528.0,2343,2
2010-04-16,577000,4,13,608528.0,5038,2
2010-04-17,485000,3,13,474590.0,6183,0
2010-04-17,615000,4,13,608528.0,6104,2
2010-04-17,695500,3,13,474590.0,9917,0
2010-04-17,700000,3,13,474590.0,9956,0
2010-04-17,745000,4,13,608528.0,8497,2
2010-04-19,390000,2,13,456822.0,3761,1
2010-04-19,443000,3,13,474590.0,4652,0
2010-04-19,517500,4,13,608528.0,3187,2
2010-04-19,523000,4,13,608528.0,3358,2
2010-04-19,612500,4,13,608528.0,6041,2
2010-04-19,690000,3,13,474590.0,9860,0
2010-04-19,1110000,4,13,608528.0,10998,2
2010-04-20,460000,4,13,608528.0,1522,2
2010-04-20,470000,3,13,474590.0,5682,0
2010-04-20,655000,3,13,474590.0,9491,0
2010-04-20,750000,4,13,608528.0,8562,2
2010-04-20,757500,5,13,776325.0,5801,4
2010-04-21,430000,3,13,474590.0,4154,0
2010-04-21,570000,4,13,608528.0,4823,2
2010-04-21,596000,4,13,608528.0,5596,2
2010-04-21,655000,4,13,608528.0,7036,2
2010-04-22,431500,2,13,456822.0,5490,1
2010-04-22,436000,3,13,474590.0,4379,0
2010-04-22,526950,4,13,608528.0,3487,2
2010-04-22,565000,4,13,608528.0,4663,2
2010-04-22,617500,4,13,608528.0,6165,2
2010-04-22,635000,4,13,608528.0,6599,2
2010-04-22,650000,4,13,608528.0,6932,2
2010-04-22,820000,3,13,474590.0,10761,0
2010-04-22,821000,5,13,776325.0,7007,4
2010-04-22,7300000,5,13,776325.0,11872,4
2010-04-23,345000,3,13,474590.0,1072,0
2010-04-23,490000,4,13,608528.0,2343,2
2010-04-23,530000,3,13,474590.0,7431,0
2010-04-23,539000,4,13,608528.0,3860,2
2010-04-23,970000,4,13,608528.0,10434,2
2010-04-24,525000,3,13,474590.0,7313,0
2010-04-27,369950,3,13,474590.0,1820,0
2010-04-27,445000,3,13,474590.0,4739,0
2010-04-27,460000,3,13,474590.0,5308,0
2010-04-27,510000,4,13,608528.0,2957,2
2010-04-27,615000,4,13,608528.0,6104,2
2010-04-27,667500,4,13,608528.0,7281,2
2010-04-27,865000,4,13,608528.0,9737,2
2010-04-28,400000,3,13,474590.0,2951,0
2010-04-28,416000,3,13,474590.0,3595,0
2010-04-28,425000,3,13,474590.0,3938,0
2010-04-28,465000,3,13,474590.0,5504,0
2010-04-28,480000,3,13,474590.0,6029,0
2010-04-29,570000,3,13,474590.0,8240,0
2010-04-29,615000,4,13,608528.0,6104,2
2010-04-29,958000,4,13,608528.0,10371,2
2010-04-30,461500,3,13,474590.0,5367,0
2010-04-30,466500,3,13,474590.0,5562,0
2010-04-30,590000,4,13,608528.0,5421,2
2010-04-30,695000,4,13,608528.0,7756,2
2010-05-01,390000,3,13,474590.0,2576,0
2010-05-01,566000,4,13,608528.0,4696,2
2010-05-01,656000,2,13,456822.0,10008,1
2010-05-01,710000,3,13,474590.0,10037,0
2010-05-03,385000,3,13,474590.0,2369,0
2010-05-03,420000,3,13,474590.0,3761,0
2010-05-03,435000,2,13,456822.0,5630,1
2010-05-03,449000,4,13,608528.0,1258,2
2010-05-03,465000,4,13,608528.0,1639,2
2010-05-03,476000,3,13,474590.0,5896,0
2010-05-03,495000,3,13,474590.0,6518,0
2010-05-03,585000,4,13,608528.0,5264,2
2010-05-03,585000,4,13,608528.0,5264,2
2010-05-03,599950,4,13,608528.0,5703,2
2010-05-03,681000,4,13,608528.0,7521,2
2010-05-03,805000,5,13,776325.0,6732,4
2010-05-04,345000,3,13,474590.0,1072,0
2010-05-04,355000,2,13,456822.0,2255,1
2010-05-04,555000,4,13,608528.0,4357,2
2010-05-05,400000,3,13,474590.0,2951,0
2010-05-05,462000,3,13,474590.0,5387,0
2010-05-05,620500,4,13,608528.0,6255,2
2010-05-05,930000,5,13,776325.0,8445,4
2010-05-06,480000,3,13,474590.0,6029,0
2010-05-06,575000,4,13,608528.0,4978,2
2010-05-07,350000,3,13,474590.0,1196,0
2010-05-07,422500,3,13,474590.0,3846,0
2010-05-07,485000,3,13,474590.0,6183,0
2010-05-07,490000,3,13,474590.0,6361,0
2010-05-07,508000,4,13,608528.0,2891,2
2010-05-07,510000,5,13,776325.0,565,4
2010-05-07,560000,4,13,608528.0,4508,2
2010-05-07,639000,4,13,608528.0,6686,2
2010-05-07,850000,5,13,776325.0,7448,4
2010-05-08,1670000,4,13,608528.0,11717,2
2010-05-10,386000,3,13,474590.0,2407,0
2010-05-10,500000,3,13,474590.0,6656,0
2010-05-10,561000,4,13,608528.0,4545,2
2010-05-10,580000,4,13,608528.0,5125,2
2010-05-10,687500,3,13,474590.0,9823,0
2010-05-11,465000,4,13,608528.0,1639,2
2010-05-11,497000,3,13,474590.0,6569,0
2010-05-11,515000,3,13,474590.0,7063,0
2010-05-11,907500,4,13,608528.0,10059,2
2010-05-12,782000,5,13,776325.0,6315,4
2010-05-13,412000,3,13,474590.0,3431,0
2010-05-13,491000,4,13,608528.0,2376,2
2010-05-13,710000,4,13,608528.0,7991,2
2010-05-13,720000,5,13,776325.0,4930,4
2010-05-14,417000,2,13,456822.0,4899,1
2010-05-14,435000,3,13,474590.0,4344,0
